iter	Passed	Remaining
4779	41846	45698
4780	41853	45687
4781	41859	45676
4782	41866	45665
4783	41873	45654
4784	41880	45644
4785	41888	45634
4786	41894	45622
4787	41901	45611
4788	41908	45601
4789	41915	45590
4790	41922	45579
4791	41929	45568
4792	41936	45558
4793	41942	45547
4794	41949	45536
4795	41956	45525
4796	41963	45514
4797	41969	45503
4798	41977	45493
4799	41984	45482
4800	41991	45472
4801	41998	45461
4802	42005	45451
4803	42013	45441
4804	42022	45433
4805	42030	45423
4806	42039	45415
4807	42047	45405
4808	42053	45394
4809	42060	45383
4810	42067	45372
4811	42074	45361
4812	42082	45352
4813	42091	45343
4814	42098	45333
4815	42105	45322
4816	42112	45312
4817	42119	45301
4818	42126	45291
4819	42134	45281
4820	42142	45272
4821	42149	45261
4822	42156	45250
4823	42164	45240
4824	42170	45229
4825	42178	45220
4826	42185	45209
4827	42193	45199
4828	42199	45188
4829	42206	45177
4830	42214	45167
4831	42220	45156
4832	42228	45146
4833	42236	45137
4834	42244	45127
4835	42251	45117
4836	42258	45106
4837	42265	45095
4838	42272	45084
4839	42279	45074
4840	42285	45063
4841	42292	45052
4842	42299	45041
4843	42306	45031
4844	42313	45020
4845	42320	45009
4846	42326	44999
4847	42333	44988
4848	42340	44977
4849	42347	44966
4850	42354	44956
4851	42361	44945
4852	42367	44934
4853	42376	44925
4854	42383	44914
4855	42390	44904
4856	42398	44894
4857	42404	44883
4858	42411	44872
4859	42418	44862
4860	42425	44852
4861	42432	44841
4862	42439	44830
4863	42448	44821
4864	42459	44815
4865	42467	44806
4866	42475	44797
4867	42482	44786
4868	42489	44775
4869	42495	44764
4870	42502	44754
4871	42509	44743
4872	42516	44732
4873	42524	44723
4874	42531	44712
4875	42538	44701
4876	42544	44690
4877	42551	44680
4878	42558	44669
4879	42565	44659
4880	42572	44648
4881	42579	44637
4882	42585	44626
4883	42592	44615
4884	42599	44605
4885	42606	44594
4886	42614	44584
4887	42621	44575
4888	42628	44564
4889	42636	44554
4890	42642	44543
4891	42649	44533
4892	42658	44524
4893	42668	44516
4894	42676	44507
4895	42685	44498
4896	42693	44489
4897	42700	44479
4898	42708	44469
4899	42715	44458
4900	42722	44448
4901	42729	44438
4902	42736	44427
4903	42743	44416
4904	42750	44406
4905	42756	44395
4906	42764	44385
4907	42770	44374
4908	42777	44363
4909	42784	44352
4910	42791	44342
4911	42798	44331
4912	42805	44321
4913	42812	44310
4914	42819	44300
4915	42827	44291
4916	42835	44281
4917	42842	44270
4918	42849	44260
4919	42857	44250
4920	42864	44240
4921	42872	44231
4922	42880	44221
4923	42887	44210
4924	42895	44201
4925	42902	44191
4926	42911	44182
4927	42918	44172
4928	42926	44163
4929	42934	44153
4930	42942	44144
4931	42950	44135
4932	42958	44125
4933	42967	44116
4934	42974	44106
4935	42982	44097
4936	42990	44087
4937	42998	44077
4938	43006	44068
4939	43014	44059
4940	43022	44049
4941	43031	44041
4942	43039	44032
4943	43047	44023
4944	43056	44014
4945	43066	44006
4946	43075	43998
4947	43084	43989
4948	43093	43981
4949	43105	43976
4950	43115	43968
4951	43124	43960
4952	43133	43952
4953	43142	43943
4954	43151	43935
4955	43160	43926
4956	43169	43918
4957	43178	43910
4958	43187	43901
4959	43196	43892
4960	43204	43884
4961	43214	43876
4962	43222	43867
4963	43231	43858
4964	43241	43850
4965	43249	43841
4966	43259	43833
4967	43268	43825
4968	43278	43818
4969	43286	43809
4970	43295	43800
4971	43304	43791
4972	43313	43783
4973	43322	43775
4974	43334	43770
4975	43344	43763
4976	43353	43754
4977	43362	43745
4978	43369	43735
4979	43377	43725
4980	43385	43716
4981	43393	43706
4982	43400	43697
4983	43408	43687
4984	43416	43678
4985	43424	43668
4986	43432	43659
4987	43440	43649
4988	43449	43641
4989	43457	43632
4990	43465	43622
4991	43473	43612
4992	43481	43603
4993	43490	43594
4994	43498	43585
4995	43506	43576
4996	43514	43566
4997	43522	43556
4998	43529	43547
4999	43537	43537
5000	43545	43528
5001	43553	43518
5002	43563	43511
5003	43572	43502
5004	43579	43492
5005	43587	43483
5006	43595	43473
5007	43603	43463
5008	43610	43454
5009	43618	43444
5010	43626	43434
5011	43633	43424
5012	43641	43414
5013	43649	43405
5014	43656	43395
5015	43665	43386
5016	43673	43377
5017	43681	43368
5018	43689	43358
5019	43696	43348
5020	43704	43339
5021	43712	43329
5022	43719	43318
5023	43726	43308
5024	43733	43298
5025	43740	43287
5026	43747	43277
5027	43754	43267
5028	43761	43256
5029	43768	43246
5030	43775	43235
5031	43784	43227
5032	43791	43217
5033	43798	43207
5034	43805	43196
5035	43813	43186
5036	43819	43176
5037	43827	43166
5038	43835	43156
5039	43842	43146
5040	43848	43135
5041	43855	43125
5042	43862	43114
5043	43869	43104
5044	43877	43094
5045	43883	43083
5046	43890	43073
5047	43898	43063
5048	43905	43052
5049	43911	43042
5050	43918	43031
5051	43925	43021
5052	43932	43011
5053	43940	43001
5054	43947	42990
5055	43954	42981
5056	43961	42970
5057	43968	42960
5058	43975	42949
5059	43982	42939
5060	43989	42928
5061	43995	42917
5062	44005	42910
5063	44012	42899
5064	44020	42890
5065	44028	42881
5066	44035	42871
5067	44042	42861
5068	44050	42850
5069	44057	42840
5070	44064	42830
5071	44070	42819
5072	44077	42809
5073	44084	42798
5074	44091	42788
5075	44098	42778
5076	44106	42768
5077	44113	42757
5078	44119	42747
5079	44126	42737
5080	44133	42726
5081	44140	42716
5082	44147	42705
5083	44159	42700
5084	44167	42691
5085	44176	42682
5086	44186	42674
5087	44192	42664
5088	44200	42654
5089	44207	42644
5090	44214	42633
5091	44221	42623
5092	44230	42615
5093	44237	42605
5094	44246	42596
5095	44254	42587
5096	44261	42576
5097	44268	42566
5098	44274	42555
5099	44281	42545
5100	44288	42534
5101	44295	42524
5102	44303	42514
5103	44310	42504
5104	44317	42494
5105	44324	42483
5106	44330	42473
5107	44338	42463
5108	44345	42453
5109	44352	42443
5110	44360	42433
5111	44368	42424
5112	44376	42415
5113	44385	42406
5114	44392	42396
5115	44399	42386
5116	44405	42375
5117	44412	42364
5118	44419	42354
5119	44427	42344
5120	44434	42335
5121	44442	42325
5122	44449	42315
5123	44457	42305
5124	44464	42295
5125	44472	42286
5126	44479	42275
5127	44486	42265
5128	44493	42255
5129	44500	42245
5130	44507	42234
5131	44518	42228
5132	44525	42217
5133	44531	42207
5134	44538	42196
5135	44545	42186
5136	44552	42176
5137	44559	42166
5138	44566	42155
5139	44573	42145
5140	44580	42135
5141	44587	42124
5142	44598	42118
5143	44605	42108
5144	44612	42098
5145	44620	42088
5146	44627	42078
5147	44635	42068
5148	44642	42058
5149	44649	42048
5150	44658	42040
5151	44665	42029
5152	44672	42019
5153	44679	42009
5154	44686	41998
5155	44692	41988
5156	44700	41978
5157	44707	41968
5158	44714	41958
5159	44720	41947
5160	44727	41937
5161	44735	41927
5162	44742	41916
5163	44748	41906
5164	44755	41896
5165	44762	41885
5166	44768	41874
5167	44774	41863
5168	44781	41853
5169	44789	41843
5170	44796	41833
5171	44803	41823
5172	44811	41813
5173	44818	41803
5174	44825	41793
5175	44832	41783
5176	44839	41773
5177	44846	41763
5178	44853	41752
5179	44860	41743
5180	44867	41732
5181	44874	41722
5182	44882	41712
5183	44889	41702
5184	44896	41692
5185	44904	41683
5186	44911	41673
5187	44918	41662
5188	44925	41652
5189	44932	41642
5190	44939	41632
5191	44946	41621
5192	44953	41611
5193	44959	41601
5194	44966	41590
5195	44973	41580
5196	44980	41570
5197	44988	41560
5198	44995	41550
5199	45002	41540
5200	45009	41530
5201	45016	41520
5202	45023	41510
5203	45029	41499
5204	45037	41489
5205	45044	41479
5206	45050	41468
5207	45058	41459
5208	45065	41448
5209	45072	41439
5210	45080	41429
5211	45087	41419
5212	45094	41409
5213	45101	41399
5214	45108	41389
5215	45117	41381
5216	45125	41371
5217	45132	41361
5218	45139	41351
5219	45146	41341
5220	45153	41330
5221	45160	41320
5222	45167	41310
5223	45174	41300
5224	45181	41290
5225	45189	41280
5226	45196	41270
5227	45203	41260
5228	45209	41249
5229	45217	41240
5230	45224	41230
5231	45231	41220
5232	45265	41234
5233	45278	41230
5234	45292	41225
5235	45307	41222
5236	45318	41216
5237	45325	41206
5238	45333	41196
5239	45340	41186
5240	45346	41176
5241	45354	41166
5242	45361	41156
5243	45368	41146
5244	45376	41136
5245	45383	41126
5246	45390	41116
5247	45398	41107
5248	45409	41100
5249	45416	41091
5250	45424	41082
5251	45431	41072
5252	45448	41070
5253	45456	41061
5254	45464	41052
5255	45473	41044
5256	45482	41035
5257	45496	41031
5258	45505	41023
5259	45515	41015
5260	45524	41007
5261	45532	40998
5262	45540	40988
5263	45547	40978
5264	45554	40968
5265	45561	40958
5266	45568	40948
5267	45575	40938
5268	45582	40928
5269	45589	40918
5270	45597	40908
5271	45604	40898
5272	45611	40888
5273	45618	40878
5274	45626	40869
5275	45633	40859
5276	45641	40849
5277	45649	40840
5278	45657	40831
5279	45664	40821
5280	45671	40811
5281	45678	40801
5282	45685	40791
5283	45693	40781
5284	45700	40771
5285	45710	40764
5286	45718	40754
5287	45725	40744
5288	45732	40735
5289	45740	40725
5290	45748	40715
5291	45755	40705
5292	45762	40695
5293	45769	40685
5294	45776	40675
5295	45783	40665
5296	45790	40655
5297	45797	40645
5298	45804	40635
5299	45811	40625
5300	45816	40613
5301	45823	40603
5302	45830	40592
5303	45836	40582
5304	45843	40572
5305	45850	40562
5306	45857	40552
5307	45864	40541
5308	45871	40531
5309	45878	40521
5310	45885	40511
5311	45892	40501
5312	45898	40490
5313	45905	40480
5314	45912	40470
5315	45919	40460
5316	45926	40450
5317	45934	40440
5318	45942	40431
5319	45949	40422
5320	45959	40413
5321	45966	40403
5322	45973	40393
5323	45980	40384
5324	45987	40374
5325	45996	40365
5326	46004	40356
5327	46013	40347
5328	46021	40339
5329	46030	40330
5330	46039	40322
5331	46047	40313
5332	46056	40305
5333	46065	40296
5334	46075	40288
5335	46083	40280
5336	46093	40272
5337	46103	40265
5338	46113	40257
5339	46122	40249
5340	46132	40242
5341	46143	40234
5342	46153	40227
5343	46162	40219
5344	46172	40212
5345	46183	40205
5346	46193	40197
5347	46204	40191
5348	46215	40184
5349	46226	40177
5350	46237	40171
5351	46248	40165
5352	46257	40157
5353	46268	40150
5354	46278	40142
5355	46287	40133
5356	46295	40125
5357	46304	40116
5358	46312	40107
5359	46321	40099
5360	46329	40090
5361	46339	40082
5362	46348	40073
5363	46356	40065
5364	46365	40056
5365	46374	40048
5366	46382	40039
5367	46392	40031
5368	46400	40022
5369	46408	40013
5370	46417	40004
5371	46425	39995
5372	46433	39986
5373	46441	39977
5374	46449	39968
5375	46457	39959
5376	46465	39950
5377	46473	39940
5378	46481	39931
5379	46489	39922
5380	46497	39913
5381	46505	39904
5382	46513	39894
5383	46523	39886
5384	46531	39877
5385	46539	39868
5386	46547	39860
5387	46556	39851
5388	46564	39841
5389	46572	39833
5390	46581	39824
5391	46589	39815
5392	46597	39806
5393	46605	39797
5394	46613	39787
5395	46621	39778
5396	46629	39769
5397	46637	39760
5398	46645	39751
5399	46654	39742
5400	46662	39733
5401	46670	39724
5402	46678	39715
5403	46686	39706
5404	46694	39696
5405	46702	39687
5406	46710	39678
5407	46718	39669
5408	46726	39660
5409	46734	39651
5410	46742	39641
5411	46751	39633
5412	46759	39623
5413	46767	39614
5414	46774	39604
5415	46782	39595
5416	46789	39586
5417	46799	39578
5418	46807	39569
5419	46816	39560
5420	46824	39551
5421	46833	39542
5422	46841	39533
5423	46848	39524
5424	46856	39514
5425	46863	39505
5426	46871	39495
5427	46879	39486
5428	46886	39476
5429	46894	39467
5430	46902	39458
5431	46911	39449
5432	46919	39440
5433	46928	39432
5434	46937	39423
5435	46946	39415
5436	46955	39407
5437	46962	39397
5438	46970	39388
5439	46979	39379
5440	46987	39370
5441	46995	39361
5442	47005	39353
5443	47014	39345
5444	47022	39336
5445	47031	39328
5446	47039	39319
5447	47048	39310
5448	47056	39301
5449	47064	39292
5450	47073	39284
5451	47082	39275
5452	47092	39268
5453	47100	39259
5454	47109	39250
5455	47118	39242
5456	47126	39233
5457	47135	39224
5458	47143	39215
5459	47152	39207
5460	47160	39198
5461	47168	39188
5462	47176	39179
5463	47184	39170
5464	47192	39161
5465	47201	39153
5466	47210	39144
5467	47218	39136
5468	47227	39127
5469	47236	39118
5470	47244	39109
5471	47252	39100
5472	47259	39091
5473	47267	39081
5474	47275	39072
5475	47283	39063
5476	47292	39054
5477	47300	39045
5478	47308	39036
5479	47316	39027
5480	47324	39018
5481	47332	39009
5482	47340	39000
5483	47348	38991
5484	47358	38983
5485	47367	38975
5486	47375	38966
5487	47383	38957
5488	47391	38947
5489	47399	38938
5490	47407	38929
5491	47414	38919
5492	47422	38910
5493	47430	38900
5494	47438	38891
5495	47445	38882
5496	47453	38872
5497	47461	38863
5498	47469	38853
5499	47476	38844
5500	47483	38834
5501	47491	38825
5502	47499	38815
5503	47507	38806
5504	47514	38797
5505	47523	38788
5506	47532	38779
5507	47539	38770
5508	47546	38760
5509	47554	38751
5510	47562	38742
5511	47571	38733
5512	47579	38724
5513	47587	38715
5514	47594	38705
5515	47601	38695
5516	47609	38686
5517	47616	38676
5518	47624	38667
5519	47632	38658
5520	47642	38651
5521	47651	38642
5522	47659	38633
5523	47666	38623
5524	47674	38613
5525	47681	38604
5526	47690	38596
5527	47698	38586
5528	47705	38577
5529	47713	38567
5530	47721	38558
5531	47731	38550
5532	47739	38542
5533	47748	38533
5534	47757	38525
5535	47767	38517
5536	47775	38508
5537	47786	38501
5538	47794	38493
5539	47805	38485
5540	47814	38477
5541	47823	38469
5542	47833	38462
5543	47842	38453
5544	47852	38446
5545	47861	38437
5546	47871	38430
5547	47881	38422
5548	47890	38413
5549	47900	38407
5550	47909	38398
5551	47919	38390
5552	47928	38382
5553	47937	38373
5554	47947	38366
5555	47956	38358
5556	47965	38349
5557	47975	38342
5558	47983	38333
5559	47992	38324
5560	47999	38315
5561	48008	38306
5562	48016	38297
5563	48025	38288
5564	48032	38279
5565	48041	38270
5566	48049	38261
5567	48057	38252
5568	48065	38243
5569	48074	38235
5570	48081	38225
5571	48090	38217
5572	48099	38208
5573	48107	38199
5574	48115	38190
5575	48125	38182
5576	48133	38173
5577	48142	38164
5578	48149	38155
5579	48158	38147
5580	48166	38138
5581	48175	38129
5582	48183	38120
5583	48192	38111
5584	48200	38103
5585	48209	38094
5586	48217	38085
5587	48226	38076
5588	48235	38068
5589	48243	38060
5590	48253	38052
5591	48261	38042
5592	48269	38034
5593	48278	38025
5594	48287	38017
5595	48295	38008
5596	48304	37999
5597	48313	37991
5598	48321	37982
5599	48330	37974
5600	48340	37966
5601	48350	37958
5602	48358	37950
5603	48368	37942
5604	48377	37934
5605	48387	37926
5606	48396	37918
5607	48407	37910
5608	48415	37901
5609	48424	37893
5610	48432	37884
5611	48440	37875
5612	48449	37866
5613	48457	37857
5614	48465	37849
5615	48475	37841
5616	48483	37832
5617	48491	37823
5618	48499	37813
5619	48507	37804
5620	48514	37795
5621	48523	37786
5622	48532	37778
5623	48541	37769
5624	48548	37760
5625	48556	37750
5626	48563	37741
5627	48571	37731
5628	48578	37722
5629	48587	37713
5630	48594	37703
5631	48602	37694
5632	48610	37685
5633	48618	37676
5634	48626	37666
5635	48633	37657
5636	48641	37648
5637	48650	37639
5638	48657	37630
5639	48666	37621
5640	48674	37612
5641	48682	37603
5642	48691	37594
5643	48698	37585
5644	48707	37576
5645	48715	37567
5646	48724	37559
5647	48733	37550
5648	48741	37542
5649	48750	37533
5650	48759	37524
5651	48767	37515
5652	48774	37506
5653	48783	37497
5654	48791	37488
5655	48801	37481
5656	48810	37472
5657	48819	37464
5658	48827	37455
5659	48835	37446
5660	48843	37437
5661	48851	37428
5662	48860	37419
5663	48868	37410
5664	48876	37401
5665	48884	37392
5666	48892	37383
5667	48900	37374
5668	48909	37365
5669	48917	37356
5670	48925	37347
5671	48933	37338
5672	48941	37329
5673	48949	37320
5674	48956	37310
5675	48965	37301
5676	48973	37293
5677	48982	37284
5678	48990	37275
5679	48998	37266
5680	49007	37258
5681	49015	37249
5682	49024	37240
5683	49032	37231
5684	49040	37222
5685	49048	37213
5686	49057	37204
5687	49066	37196
5688	49076	37188
5689	49083	37179
5690	49092	37170
5691	49099	37161
5692	49106	37151
5693	49114	37141
5694	49122	37133
5695	49130	37123
5696	49138	37114
5697	49146	37105
5698	49153	37096
5699	49162	37087
5700	49169	37077
5701	49175	37067
5702	49183	37057
5703	49191	37048
5704	49198	37039
5705	49206	37029
5706	49213	37019
5707	49221	37011
5708	49229	37001
5709	49236	36992
5710	49244	36982
5711	49251	36973
5712	49259	36964
5713	49267	36955
5714	49276	36946
5715	49283	36937
5716	49291	36928
5717	49300	36919
5718	49308	36910
5719	49316	36901
5720	49325	36892
5721	49334	36884
5722	49342	36875
5723	49350	36866
5724	49358	36857
5725	49367	36849
5726	49376	36840
5727	49383	36831
5728	49391	36821
5729	49399	36812
5730	49407	36803
5731	49415	36794
5732	49424	36786
5733	49432	36776
5734	49440	36767
5735	49449	36759
5736	49458	36751
5737	49466	36742
5738	49475	36733
5739	49483	36724
5740	49491	36715
5741	49499	36706
5742	49507	36697
5743	49515	36688
5744	49524	36679
5745	49532	36671
5746	49541	36662
5747	49549	36653
5748	49557	36644
5749	49565	36635
5750	49574	36626
5751	49582	36618
5752	49592	36610
5753	49601	36601
5754	49611	36594
5755	49621	36586
5756	49630	36578
5757	49638	36569
5758	49648	36561
5759	49656	36553
5760	49665	36544
5761	49674	36536
5762	49682	36527
5763	49691	36518
5764	49700	36510
5765	49708	36501
5766	49716	36492
5767	49724	36483
5768	49733	36474
5769	49741	36465
5770	49750	36457
5771	49758	36448
5772	49766	36439
5773	49774	36430
5774	49783	36421
5775	49791	36412
5776	49799	36403
5777	49807	36394
5778	49815	36385
5779	49824	36376
5780	49831	36367
5781	49840	36359
5782	49848	36349
5783	49856	36340
5784	49865	36332
5785	49873	36323
5786	49881	36313
5787	49889	36304
5788	49896	36295
5789	49904	36286
5790	49912	36277
5791	49921	36268
5792	49928	36258
5793	49936	36249
5794	49943	36240
5795	49951	36231
5796	49959	36222
5797	49967	36213
5798	49975	36203
5799	49983	36194
5800	49991	36185
5801	49999	36176
5802	50007	36167
5803	50014	36158
5804	50022	36148
5805	50031	36140
5806	50039	36131
5807	50047	36122
5808	50055	36113
5809	50063	36104
5810	50071	36095
5811	50079	36085
5812	50086	36076
5813	50094	36067
5814	50103	36058
5815	50111	36050
5816	50120	36041
5817	50128	36032
5818	50136	36023
5819	50144	36014
5820	50152	36005
5821	50160	35996
5822	50168	35987
5823	50176	35978
5824	50184	35969
5825	50194	35961
5826	50202	35952
5827	50211	35943
5828	50219	35934
5829	50227	35926
5830	50235	35916
5831	50242	35907
5832	50251	35898
5833	50259	35889
5834	50268	35881
5835	50278	35873
5836	50287	35865
5837	50333	35883
5838	50356	35885
5839	50374	35883
5840	50385	35876
5841	50395	35868
5842	50404	35860
5843	50414	35852
5844	50422	35843
5845	50432	35835
5846	50441	35827
5847	50450	35819
5848	50458	35810
5849	50467	35801
5850	50475	35792
5851	50484	35784
5852	50493	35776
5853	50502	35767
5854	50510	35758
5855	50519	35750
5856	50529	35742
5857	50538	35733
5858	50547	35725
5859	50555	35716
5860	50564	35707
5861	50572	35699
5862	50581	35690
5863	50589	35682
5864	50599	35674
5865	50607	35665
5866	50616	35656
5867	50624	35647
5868	50634	35640
5869	50643	35631
5870	50651	35622
5871	50659	35613
5872	50674	35609
5873	50692	35607
5874	50701	35599
5875	50710	35590
5876	50719	35582
5877	50729	35574
5878	50740	35567
5879	50751	35560
5880	50760	35552
5881	50770	35544
5882	50780	35536
5883	50789	35528
5884	50798	35519
5885	50807	35512
5886	50817	35504
5887	50826	35495
5888	50835	35487
5889	50843	35478
5890	50851	35469
5891	50860	35460
5892	50868	35451
5893	50876	35442
5894	50884	35433
5895	50892	35424
5896	50900	35415
5897	50907	35405
5898	50914	35396
5899	50922	35386
5900	50930	35377
5901	50938	35368
5902	50945	35359
5903	50953	35349
5904	50960	35340
5905	50968	35331
5906	50976	35322
5907	50984	35312
5908	50991	35303
5909	50999	35293
5910	51007	35285
5911	51016	35276
5912	51024	35267
5913	51035	35260
5914	51043	35251
5915	51051	35242
5916	51059	35233
5917	51066	35223
5918	51074	35214
5919	51082	35205
5920	51090	35196
5921	51098	35187
5922	51106	35178
5923	51114	35169
5924	51122	35160
5925	51129	35150
5926	51137	35141
5927	51145	35132
5928	51152	35122
5929	51161	35113
5930	51169	35104
5931	51177	35095
5932	51184	35086
5933	51192	35077
5934	51200	35068
5935	51208	35058
5936	51216	35049
5937	51224	35040
5938	51231	35031
5939	51241	35023
5940	51249	35014
5941	51257	35005
5942	51266	34996
5943	51275	34988
5944	51282	34979
5945	51291	34970
5946	51299	34961
5947	51308	34953
5948	51318	34945
5949	51327	34936
5950	51335	34928
5951	51343	34919
5952	51352	34910
5953	51360	34901
5954	51368	34892
5955	51376	34883
5956	51384	34874
5957	51392	34865
5958	51400	34856
5959	51408	34847
5960	51416	34838
5961	51424	34829
5962	51432	34820
5963	51440	34811
5964	51449	34802
5965	51457	34793
5966	51464	34784
5967	51472	34775
5968	51480	34765
5969	51487	34756
5970	51495	34747
5971	51503	34738
5972	51511	34729
5973	51520	34720
5974	51528	34711
5975	51536	34702
5976	51544	34693
5977	51552	34684
5978	51560	34675
5979	51569	34667
5980	51578	34658
5981	51586	34649
5982	51594	34640
5983	51602	34631
5984	51611	34623
5985	51619	34614
5986	51627	34605
5987	51635	34596
5988	51643	34587
5989	51651	34578
5990	51659	34568
5991	51666	34559
5992	51674	34550
5993	51681	34540
5994	51689	34531
5995	51696	34522
5996	51704	34512
5997	51711	34503
5998	51719	34493
5999	51726	34484
6000	51734	34475
6001	51741	34465
6002	51749	34456
6003	51757	34447
6004	51765	34438
6005	51774	34430
6006	51785	34422
6007	51794	34414
6008	51803	34406
6009	51812	34397
6010	51820	34389
6011	51828	34380
6012	51838	34372
6013	51848	34364
6014	51857	34356
6015	51865	34347
6016	51873	34338
6017	51881	34329
6018	51889	34319
6019	51897	34310
6020	51906	34302
6021	51914	34293
6022	51921	34284
6023	51929	34274
6024	51937	34265
6025	51944	34256
6026	51952	34247
6027	51960	34237
6028	51969	34229
6029	51978	34221
6030	51987	34213
6031	51996	34204
6032	52004	34195
6033	52013	34186
6034	52021	34178
6035	52031	34170
6036	52039	34161
6037	52049	34153
6038	52058	34145
6039	52066	34136
6040	52076	34128
6041	52085	34120
6042	52093	34111
6043	52103	34103
6044	52110	34093
6045	52120	34086
6046	52128	34077
6047	52138	34069
6048	52147	34060
6049	52157	34052
6050	52165	34044
6051	52175	34036
6052	52184	34028
6053	52193	34019
6054	52205	34013
6055	52219	34008
6056	52232	34002
6057	52242	33994
6058	52254	33988
6059	52265	33981
6060	52275	33973
6061	52284	33965
6062	52293	33956
6063	52302	33948
6064	52311	33939
6065	52320	33931
6066	52331	33924
6067	52341	33916
6068	52350	33908
6069	52360	33900
6070	52371	33893
6071	52380	33885
6072	52389	33876
6073	52399	33868
6074	52407	33859
6075	52416	33851
6076	52425	33843
6077	52433	33834
6078	52442	33825
6079	52450	33816
6080	52459	33808
6081	52468	33800
6082	52477	33791
6083	52485	33782
6084	52493	33773
6085	52501	33764
6086	52509	33755
6087	52517	33746
6088	52526	33737
6089	52533	33728
6090	52542	33720
6091	52551	33711
6092	52560	33703
6093	52568	33694
6094	52576	33685
6095	52584	33675
6096	52592	33666
6097	52600	33658
6098	52608	33648
6099	52616	33639
6100	52623	33630
6101	52631	33621
6102	52638	33611
6103	52646	33602
6104	52654	33593
6105	52662	33584
6106	52670	33575
6107	52678	33566
6108	52685	33557
6109	52693	33547
6110	52701	33538
6111	52709	33529
6112	52716	33520
6113	52724	33511
6114	52732	33502
6115	52740	33493
6116	52748	33484
6117	52757	33475
6118	52765	33466
6119	52772	33457
6120	52780	33448
6121	52788	33438
6122	52795	33429
6123	52803	33420
6124	52812	33411
6125	52820	33402
6126	52830	33395
6127	52838	33386
6128	52847	33377
6129	52856	33369
6130	52864	33360
6131	52872	33351
6132	52881	33342
6133	52889	33333
6134	52897	33324
6135	52904	33315
6136	52912	33306
6137	52920	33297
6138	52929	33288
6139	52937	33279
6140	52945	33270
6141	52953	33261
6142	52961	33252
6143	52968	33243
6144	52977	33234
6145	52984	33225
6146	52993	33216
6147	53001	33207
6148	53009	33198
6149	53017	33189
6150	53027	33181
6151	53035	33172
6152	53042	33163
6153	53051	33154
6154	53060	33146
6155	53071	33139
6156	53080	33130
6157	53089	33122
6158	53098	33114
6159	53107	33105
6160	53116	33097
6161	53126	33089
6162	53136	33081
6163	53145	33073
6164	53154	33065
6165	53163	33056
6166	53172	33048
6167	53182	33040
6168	53191	33032
6169	53200	33023
6170	53209	33015
6171	53218	33007
6172	53227	32998
6173	53236	32990
6174	53244	32981
6175	53253	32972
6176	53262	32964
6177	53272	32957
6178	53281	32948
6179	53289	32939
6180	53297	32930
6181	53306	32921
6182	53315	32913
6183	53324	32905
6184	53333	32896
6185	53341	32887
6186	53350	32879
6187	53358	32870
6188	53367	32861
6189	53375	32853
6190	53384	32845
6191	53394	32836
6192	53402	32827
6193	53411	32819
6194	53420	32810
6195	53428	32802
6196	53439	32795
6197	53448	32786
6198	53456	32777
6199	53465	32769
6200	53473	32760
6201	53482	32751
6202	53491	32743
6203	53501	32735
6204	53511	32727
6205	53522	32720
6206	53533	32713
6207	53547	32708
6208	53558	32701
6209	53569	32693
6210	53582	32687
6211	53594	32681
6212	53604	32673
6213	53616	32666
6214	53627	32659
6215	53636	32651
6216	53647	32644
6217	53658	32636
6218	53668	32628
6219	53680	32622
6220	53694	32617
6221	53704	32609
6222	53715	32602
6223	53729	32596
6224	53740	32589
6225	53748	32580
6226	53756	32571
6227	53764	32562
6228	53773	32554
6229	53782	32545
6230	53794	32539
6231	53804	32531
6232	53815	32523
6233	53825	32516
6234	53837	32509
6235	53848	32502
6236	53859	32495
6237	53870	32488
6238	53880	32480
6239	53890	32472
6240	53900	32464
6241	53909	32456
6242	53918	32447
6243	53928	32439
6244	53938	32432
6245	53950	32425
6246	53960	32417
6247	53970	32409
6248	53980	32402
6249	53989	32393
6250	53999	32386
6251	54007	32377
6252	54017	32368
6253	54025	32359
6254	54033	32350
6255	54041	32341
6256	54049	32332
6257	54057	32323
6258	54065	32315
6259	54073	32306
6260	54083	32297
6261	54092	32289
6262	54100	32280
6263	54109	32272
6264	54117	32262
6265	54125	32254
6266	54137	32247
6267	54148	32240
6268	54158	32232
6269	54166	32223
6270	54176	32215
6271	54186	32207
6272	54196	32200
6273	54206	32192
6274	54217	32184
6275	54229	32178
6276	54240	32170
6277	54250	32162
6278	54261	32155
6279	54271	32148
6280	54281	32139
6281	54293	32133
6282	54302	32124
6283	54314	32118
6284	54326	32111
6285	54335	32103
6286	54345	32095
6287	54354	32087
6288	54362	32078
6289	54372	32070
6290	54382	32062
6291	54391	32053
6292	54400	32045
6293	54408	32036
6294	54417	32028
6295	54425	32018
6296	54434	32010
6297	54442	32001
6298	54450	31992
6299	54461	31985
6300	54471	31977
6301	54481	31969
6302	54489	31960
6303	54497	31951
6304	54505	31942
6305	54513	31933
6306	54520	31923
6307	54529	31915
6308	54537	31906
6309	54545	31897
6310	54554	31888
6311	54562	31880
6312	54570	31871
6313	54579	31862
6314	54587	31853
6315	54595	31844
6316	54603	31835
6317	54611	31826
6318	54619	31817
6319	54627	31808
6320	54635	31799
6321	54644	31790
6322	54652	31782
6323	54661	31773
6324	54669	31764
6325	54677	31755
6326	54685	31746
6327	54695	31738
6328	54702	31729
6329	54710	31720
6330	54718	31710
6331	54726	31702
6332	54735	31693
